Instance,WS10M_RANGE_Actual,WS10M_RANGE_Predicted
2644,3.26,2.3149705615776233
2645,4.32,3.067779712874332
2646,4.759999999999999,3.379798368059935
2647,3.84,2.72693260601665
2648,3.52,2.499454206585057
2649,2.36,1.6758592867765563
2650,4.0,2.8405488533982273
2651,3.27,2.322068700295644
2652,4.23,3.0036630454891764
2653,3.3,2.343378021738159
2654,5.73,4.06860284978132
2655,4.51,3.202591172025261
2656,2.46,1.7468578738042977
2657,3.02,2.144554499696403
2658,3.58,2.542203709443452
2659,3.4,2.414471198480463
2660,3.46,2.456998738881359
2661,4.16,2.9540262520922385
2662,3.49,2.4784736009585524
2663,4.63,3.287691651288622
2664,4.05,2.8759818767298797
2665,2.17,1.5409511533334783
2666,3.64,2.584801278501277
2667,4.37,3.1030024592868592
2668,3.34,2.3718582855864065
2669,5.96,4.231835169687034
2670,3.59,2.549277205835954
2671,3.9900000000000007,2.8334344687224804
2672,4.48,3.181216221551246
2673,4.58,3.252188752019299
2674,3.33,2.3647512730566045
2675,3.36,2.386070267585686
2676,5.359999999999999,3.805755454528247
2677,3.36,2.3858693396174315
2678,4.699999999999999,3.3371242067773648
2679,4.58,3.2520040208918375
2680,3.9,2.7694210917937294
2681,4.61,3.2733647823005305
2682,3.87,2.7482817805742155
2683,3.64,2.584712425311982
2684,4.769999999999999,3.387056866296218
2685,3.53,2.5067085059209284
2686,4.42,3.13834217115667
2687,4.33,3.074715958806419
2688,3.16,2.2440192817514935
2689,3.77,2.6771946376149356
2690,3.1,2.20136338065057
2691,3.59,2.5494172926414738
2692,3.06,2.1730100008208133
2693,3.66,2.5989347051069234
2694,6.36,4.51579867786968
2695,2.87,2.0381150292374803
2696,4.17,2.9611441435875587
2697,5.67,4.0259980415295535
2698,3.79,2.691128339323271
2699,4.43,3.1457259181990977
2700,3.25,2.307985726110354
2701,3.74,2.6558887169278265
2702,4.19,2.9752424860085958
2703,2.96,2.101950369500799
2704,3.97,2.8191643451020756
2705,4.969999999999999,3.52885184139343
2706,3.75,2.6629039590691495
2707,4.34,3.0817993807550716
2708,3.58,2.542334715635004
2709,5.5,3.9051175241861547
2710,2.7,1.9173363376615453
2711,2.98,2.1162061354483463
2712,3.57,2.535144865131284
2713,2.37,1.6829965498745876
2714,3.1,2.201386483312793
2715,4.17,2.961023083242883
2716,2.78,1.9740858124944103
2717,2.99,2.123249986471778
2718,5.259999999999999,3.7349728430023834
2719,2.46,1.746977182257698
2720,1.78,1.2640653733718548
2721,2.94,2.0878501574993833
2722,5.349999999999999,3.798972506638349
2723,3.69,2.620258786924831
2724,3.84,2.7267919569738575
2725,3.15,2.2368060301293102
2726,2.7,1.9173652649095878
2727,5.58,3.962042577463177
2728,3.38,2.4002091333724995
2729,3.9800000000000004,2.8263780320391154
2730,2.81,1.9954290637106542
2731,3.49,2.4781412462798156
2732,2.93,2.0807265048733656
2733,4.44,3.152790798033125
2734,2.91,2.0664395981943233
2735,3.64,2.584807997270468
2736,4.71,3.344513124122167
2737,3.56,2.5280322291805484
2738,4.59,3.2592085935904636
2739,3.58,2.542293679913668
2740,2.79,1.9812227603423382
2741,3.81,2.705525460293935
2742,3.24,2.3008725767172638
2743,4.12,2.9255739654805537
2744,5.29,3.7562715612035724
2745,2.33,1.6545915035378276
2746,3.91,2.7764176038899024
2747,5.3,3.7632996025855316
2748,4.06,2.8831850162055437
2749,4.05,2.875963785616008
2750,3.4,2.4142707598894853
2751,4.71,3.344379123560252
2752,3.35,2.3789355889983845
2753,3.32,2.3577129991838723
2754,4.53,3.2165603681661747
2755,3.9299999999999997,2.790482478315357
2756,3.09,2.194315051042852
2757,3.42,2.428655594093759
2758,3.66,2.599050515503296
2759,3.72,2.6414389516601537
2760,4.46,3.1669639503395683
2761,4.86,3.450907554510672
2762,3.34,2.3716779543605258
2763,2.74,1.9457136536992747
2764,3.64,2.58476098299574
2765,5.309999999999999,3.7703222341188676
2766,4.02,2.8545452322931824
2767,4.36,3.0959591684288763
2768,4.51,3.202491441209622
2769,5.29,3.756201075957674
2770,3.48,2.4711488107899195
2771,3.31,2.3504124776736894
2772,3.8299999999999996,2.719617040295586
2773,3.95,2.8048371557394813
2774,4.749999999999999,3.372784308467052
2775,3.76,2.6700531470664304
2776,3.8299999999999996,2.7198362272494134
2777,5.4799999999999995,3.891131882841503
2778,4.54,3.223623520856861
2779,4.1,2.9113998880784244
2780,4.22,2.996384717384661
2781,3.35,2.3789943984870083
2782,1.7,1.2072392587564236
2783,4.5,3.195276468567615
2784,3.09,2.194131054502189
2785,2.31,1.6403712354030493
2786,2.58,1.8321420411446014
2787,3.06,2.1728930149857213
2788,3.8,2.698568899734628
2789,4.31,3.0605590854967653
2790,3.11,2.208517703127918
2791,3.44,2.4428484123155254
2792,4.71,3.344370633719897
2793,2.92,2.0736201327171018
2794,3.49,2.478122751241096
2795,2.48,1.7611052006637689
2796,3.48,2.4711846476877777
2797,2.66,1.8888931970509453
2798,3.19,2.265294937711945
2799,2.85,2.0238642618575478
2800,4.34,3.081885553991114
2801,4.17,2.9610340494719
2802,4.49,3.1883437028482384
2803,5.519999999999999,3.9198198833315216
2804,4.07,2.8899730401965233
2805,3.14,2.229575032339435
2806,4.65,3.301877341533727
2807,3.45,2.4498635047971167
2808,4.839999999999999,3.4367178693621767
2809,4.72,3.3514697635686637
2810,3.73,2.6487905730824886
2811,4.33,3.0746172542213297
2812,3.47,2.4639987960621763
2813,4.02,2.854566627273425
2814,4.58,3.2519213097822144
2815,3.44,2.4426751133877276
2816,3.04,2.1587302961647703
2817,3.45,2.4499206012429062
2818,2.52,1.7895143858660152
2819,4.06,2.8831304362598615
2820,2.65,1.8818657335846227
2821,5.309999999999999,3.7703006719562633
2822,3.97,2.8189860442452463
2823,4.83,3.4297056618457216
2824,2.98,2.116181762524646
2825,4.05,2.875935043297564
2826,3.7,2.6272992659232735
2827,3.36,2.3859525021519117
2828,4.61,3.27337642670547
2829,1.81,1.2852842441025403
2830,3.09,2.194138893655373
2831,2.55,1.8107889264374124
2832,3.91,2.776566208812657
2833,3.8900000000000006,2.762270352300887
2834,4.43,3.1456297698262508
2835,4.929999999999999,3.500486402199316
2836,4.35,3.0887840794329193
2837,3.1,2.201448705599645
2838,5.27,3.741774413610239
2839,5.039999999999999,3.5787068461860905
2840,5.27,3.7421414914648237
2841,4.789999999999999,3.4011655077800373
2842,4.01,2.847563901077
2843,5.309999999999999,3.7703571786262113
2844,4.46,3.166909329623818
2845,4.47,3.1741156494288663
2846,5.169999999999999,3.6709738572147375
2847,3.7,2.627487630557238
2848,3.94,2.7976754264353376
2849,2.96,2.1018715645458967
