Instance,T2M_Actual,T2M_Predicted
2795,19.22,13.7777556048743
2796,19.74,14.147240025245479
2797,18.75,13.437717705215606
2798,13.93,9.981353891867487
2799,15.41,11.04441446790348
2800,9.89,7.087590040285143
2801,21.1,15.122797664902775
2802,17.0,12.181229476643924
2803,8.69,6.228994568043085
2804,11.74,8.412309974537926
2805,21.94,15.718463851611041
2806,21.15,15.15738354741747
2807,10.16,7.280110182897217
2808,24.01,17.19760761486907
2809,22.89,16.39741763974426
2810,11.56,8.285643215469808
2811,22.27,15.96150492178132
2812,8.8,6.305798184709326
2813,21.35,15.299729266810205
2814,24.53,17.568879650852054
2815,19.98,14.307557114295454
2816,19.55,14.007720031864197
2817,15.41,11.04062503865462
2818,10.49,7.517338266895225
2819,9.21,6.600075247299932
2820,10.48,7.511091744624719
2821,22.4,16.041323810434562
2822,21.58,15.462696118174064
2823,22.11,15.84298885705917
2824,7.87,5.641004594440524
2825,20.12,14.421890763662576
2826,21.94,15.72234016572142
2827,18.58,13.314608593118198
2828,21.6,15.469967905627376
2829,20.53,14.71311925546534
2830,23.2,16.62590125748451
2831,19.63,14.070816501045531
2832,11.35,8.132231529329705
2833,20.18,14.465295454710924
2834,21.3,15.266958456868718
2835,24.46,17.519689699665946
2836,22.63,16.215288035028127
2837,11.49,8.234291390513421
2838,22.98,16.455462132190036
2839,19.63,14.059744584286346
2840,17.13,12.268581915956602
2841,17.95,12.856409697506209
2842,14.370000000000001,10.295457676153767
2843,22.0,15.759388709999497
2844,10.54,7.553131358802664
2845,15.71,11.25297090640473
2846,20.13,14.416652840031704
2847,13.62,9.75953577867942
2848,8.94,6.40585652481012
2849,20.03,14.358146612166262
