Instance,RH2M_Actual,RH2M_Predicted
2778,57.27,41.76467188037816
2779,36.08,26.245441685243826
2780,57.29,41.77140647324284
2781,36.43,26.495523544178024
2782,89.79,65.36905664013956
2783,31.23,22.72477165657005
2784,69.1,50.38356467785573
2785,88.02,64.18576302581698
2786,91.94,67.06587690417058
2787,91.25,66.57649405415142
2788,33.83,24.61782832538769
2789,93.4,68.16235206352343
2790,88.65,64.51843462067137
2791,63.160000000000004,46.016857467643945
2792,78.39,57.17095245611789
2793,56.46,41.08528777041011
2794,73.78,53.78674662108684
2795,89.81,65.50182832107453
2796,89.52,65.30802154677423
2797,89.18,65.03017101248477
2798,38.49,28.007069502340517
2799,75.17,54.76192245394551
2800,38.22,27.801258100958727
2801,88.31,64.42127614557896
2802,53.7,39.115859605410186
2803,72.96,53.1304919538294
2804,29.99,21.812433556014795
2805,77.69,56.63207058333165
2806,84.88,61.9234630312163
2807,56.13999999999999,40.842273572364356
2808,30.96,22.557699538075216
2809,46.3,33.74299023704631
2810,60.68,44.15680292161844
2811,87.02,63.49016193415531
2812,53.40999999999999,38.835540167986196
2813,78.38,57.17505693076734
2814,24.400000000000002,17.763781336203742
2815,12.720000000000002,9.256782826142407
2816,64.72,47.1609595545441
2817,52.150000000000006,37.97844954047871
2818,59.18000000000001,43.06125595589549
2819,42.48,30.901517621602277
2820,56.160000000000004,40.85236296821535
2821,32.43,23.61896358970707
2822,80.2,58.487504595471805
2823,73.11,53.33659038078444
2824,49.13,35.716876821858264
2825,93.60000000000001,68.31067083672195
2826,86.75,63.28050147101342
2827,72.62,52.933926705982415
2828,24.17,17.599157343653886
2829,83.26,60.7081783423092
2830,76.12,55.51746599829531
2831,85.47,62.318263298627464
2832,28.27,20.557171545158926
2833,91.22,66.53140809717858
2834,89.53,65.32731675682759
2835,37.91,27.630985034753856
2836,69.93,50.99860403044551
2837,42.02,30.570581346248584
2838,33.32,24.268385063027427
2839,16.42,11.94594129434498
2840,8.96,6.517477326586347
2841,15.870000000000001,11.545775649323632
2842,41.02,29.853456771710547
2843,35.19,25.640447774137055
2844,41.7,30.33913094638786
2845,24.23,17.629605749598
2846,11.709999999999999,8.52025135974671
2847,40.8,29.690256622150688
2848,47.02,34.18888678434849
2849,89.65,65.38650257457469
