Instance,WS10M_RANGE_Actual,WS10M_RANGE_Predicted
2640,3.33,2.3651650888352793
2641,3.06,2.17284575746422
2642,3.52,2.50001033952356
2643,6.11,4.339196280659417
2644,3.26,2.3154417261668057
2645,4.32,3.06786062196252
2646,4.759999999999999,3.3803401749718245
2647,3.84,2.726965211841282
2648,3.52,2.500031520603561
2649,2.36,1.6762682797961308
2650,4.0,2.840427114454957
2651,3.27,2.3220731153420218
2652,4.23,3.003636217160503
2653,3.3,2.3431771786376183
2654,5.73,4.069160314641858
2655,4.51,3.2026516107324383
2656,2.46,1.7471245304290413
2657,3.02,2.144668723152332
2658,3.58,2.542179933876939
2659,3.4,2.4142690339539845
2660,3.46,2.45685143867799
2661,4.16,2.9545034582284373
2662,3.49,2.478453339736478
2663,4.63,3.2881656114740765
2664,4.05,2.875742152349952
2665,2.17,1.5412406779176362
2666,3.64,2.5848457797935462
2667,4.37,3.1032069695562545
2668,3.34,2.3719508144773864
2669,5.96,4.232129219966653
2670,3.59,2.549323949805316
2671,3.9900000000000007,2.8332589855022112
2672,4.48,3.1819232841731435
2673,4.58,3.2525332261530924
2674,3.33,2.3647067245410693
2675,3.36,2.3859307294246683
2676,5.359999999999999,3.80647755452872
2677,3.36,2.3864086751646334
2678,4.699999999999999,3.337774304074689
2679,4.58,3.2525679985137077
2680,3.9,2.769451075045634
2681,4.61,3.2740299009336513
2682,3.87,2.7481475326301568
2683,3.64,2.585400249222519
2684,4.769999999999999,3.387237638604594
2685,3.53,2.507223406887131
2686,4.42,3.1391714337377503
2687,4.33,3.0748621941582495
2688,3.16,2.2441176908872764
2689,3.77,2.677160467738335
2690,3.1,2.2016580870253644
2691,3.59,2.5491899898417603
2692,3.06,2.173006119889691
2693,3.66,2.599502128697102
2694,6.36,4.516358237186763
2695,2.87,2.037969315489922
2696,4.17,2.9611225554140783
2697,5.67,4.026630549642717
2698,3.79,2.691735103209397
2699,4.43,3.145628859944161
2700,3.25,2.307974016814455
2701,3.74,2.6560054262506534
2702,4.19,2.9758926464389996
2703,2.96,2.1024407500810174
2704,3.97,2.8194176077692994
2705,4.969999999999999,3.52952946503026
2706,3.75,2.6627825732359347
2707,4.34,3.0818903208774078
2708,3.58,2.5422481930871075
2709,5.5,3.9061295652911068
2710,2.7,1.917718575911319
2711,2.98,2.1164345148278527
2712,3.57,2.535376765875168
2713,2.37,1.6833516777582862
2714,3.1,2.2018140520630514
2715,4.17,2.960971558882845
2716,2.78,1.97451331164615
2717,2.99,2.1236891546346146
2718,5.259999999999999,3.735654909319543
2719,2.46,1.7470831862875598
2720,1.78,1.2640571460302417
2721,2.94,2.0879998151035433
2722,5.349999999999999,3.7990187474454427
2723,3.69,2.6207693794042473
2724,3.84,2.7273147581549035
2725,3.15,2.237325769248633
2726,2.7,1.9174337560322263
2727,5.58,3.963100432575622
2728,3.38,2.4004677154370033
2729,3.9800000000000004,2.8264729428503643
2730,2.81,1.9956277061612773
2731,3.49,2.4787022771885625
2732,2.93,2.080885217449024
2733,4.44,3.1535809960386634
2734,2.91,2.0667779619292763
2735,3.64,2.5853325797695774
2736,4.71,3.3445426953402944
2737,3.56,2.528110940497573
2738,4.59,3.2599457935501106
2739,3.58,2.542359700384908
2740,2.79,1.9816551361567476
2741,3.81,2.7059551645815043
2742,3.24,2.3009151014499034
2743,4.12,2.926241957398965
2744,5.29,3.757198373618957
2745,2.33,1.654881955710807
2746,3.91,2.7770621972427594
2747,5.3,3.7635491789554596
2748,4.06,2.88320234989816
2749,4.05,2.875838649561747
2750,3.4,2.4147102733704684
2751,4.71,3.345008133371275
2752,3.35,2.378914721329299
2753,3.32,2.3576087298163513
2754,4.53,3.216830967654722
2755,3.9299999999999997,2.7908931721838215
2756,3.09,2.194410308497644
2757,3.42,2.428572541576492
2758,3.66,2.599085137299039
2759,3.72,2.6418945259938242
2760,4.46,3.167708712761814
2761,4.86,3.4517667947987167
2762,3.34,2.372239993441309
2763,2.74,1.9459895944676018
2764,3.64,2.5853199551251436
2765,5.309999999999999,3.7709534582403323
2766,4.02,2.8551668864225865
2767,4.36,3.096603062815981
2768,4.51,3.2025740749627767
2769,5.29,3.7569584497203117
2770,3.48,2.4715227323306443
2771,3.31,2.3505735188308368
2772,3.8299999999999996,2.7198677728151175
2773,3.95,2.8054398496084816
2774,4.749999999999999,3.373518591610313
2775,3.76,2.670222540923426
2776,3.8299999999999996,2.719797785791197
2777,5.4799999999999995,3.8921143536903773
2778,4.54,3.2244385400669913
2779,4.1,2.9113650652133756
2780,4.22,2.997116039201492
2781,3.35,2.378938010201631
2782,1.7,1.2072662054042949
2783,4.5,3.195558642244382
2784,3.09,2.194631280416296
2785,2.31,1.6406811753605655
2786,2.58,1.832498351277914
2787,3.06,2.173475652963118
2788,3.8,2.698634772133059
2789,4.31,3.061216421703044
2790,3.11,2.2084837458241706
2791,3.44,2.4430799725669616
2792,4.71,3.3451650001316477
2793,2.92,2.073636394196826
2794,3.49,2.4786647795327115
2795,2.48,1.7614660607242638
2796,3.48,2.4716401501440455
2797,2.66,1.8892184300694568
2798,3.19,2.265417379232301
2799,2.85,2.024053797844675
2800,4.34,3.081874568208499
2801,4.17,2.9617065580002313
2802,4.49,3.1887186698205556
2803,5.519999999999999,3.919924545774884
2804,4.07,2.890071683848511
2805,3.14,2.2300642288229975
2806,4.65,3.3026485305722324
2807,3.45,2.4498365962890367
2808,4.839999999999999,3.4374081007685917
2809,4.72,3.3521595551081766
2810,3.73,2.6488159183571116
2811,4.33,3.075401368258001
2812,3.47,2.463908137851918
2813,4.02,2.8551589305640577
2814,4.58,3.252612629042891
2815,3.44,2.4429524593815377
2816,3.04,2.1590419867051795
2817,3.45,2.4500802451798402
2818,2.52,1.7895136716674336
2819,4.06,2.88303231543305
2820,2.65,1.8818263154309058
2821,5.309999999999999,3.7709003309225664
2822,3.97,2.8195635544362654
2823,4.83,3.430446194637221
2824,2.98,2.1160788781513857
2825,4.05,2.876611699036533
2826,3.7,2.627853327052588
2827,3.36,2.386329661676147
2828,4.61,3.2739259262032157
2829,1.81,1.285544892583809
2830,3.09,2.1946683793273354
2831,2.55,1.811138298477777
2832,3.91,2.7764901948375194
2833,3.8900000000000006,2.7628455772362743
2834,4.43,3.146501964015815
2835,4.929999999999999,3.5013250413027293
2836,4.35,3.0895070884868803
2837,3.1,2.201448514947293
2838,5.27,3.742466907475808
2839,5.039999999999999,3.579104981384241
2840,5.27,3.742389340485286
2841,4.789999999999999,3.4015024859949117
2842,4.01,2.847645252276158
2843,5.309999999999999,3.7711209308078053
2844,4.46,3.1670182915644656
2845,4.47,3.174254814901882
2846,5.169999999999999,3.6714658888428944
2847,3.7,2.6275591191625303
2848,3.94,2.7975694203077013
2849,2.96,2.1024103315435654
